3.141592653589793,6.283185307179586,9.424777960769379,12.56637061435917,15.70796326794897,18.84955592153876,21.99114857512855,25.13274122871835,28.27433388230814,31.41592653589793,34.55751918948773,37.69911184307752,40.84070449666731,43.9822971502571,47.1238898038469,50.26548245743669,53.40707511102649,56.54866776461628,59.69026041820607,62.83185307179586
4.493409457909064,7.725251836937707,10.9041216594289,14.06619391283147,17.22075527193077,20.37130295928756,23.51945249868901,26.66605425881268,29.81159879089296,32.95638903982248,36.10062224437561,39.24443236116419,42.38791356813192,45.53113401399128,48.67414423195439,51.81698248727967,54.95967828788893,58.10225475449559,61.2447302603744,64.38711959055742
5.76345919689455,9.095011330476355,12.32294097056658,15.51460301088675,18.68903635536282,21.85387422270977,25.01280320228961,28.16782970799362,31.32014170744717,34.47048833128499,37.61936575358843,40.7671158214068,43.91398181136465,47.06014161276053,50.20572833673803,53.35084358529321,56.49556626181198,59.63995857955815,62.78407025618014,65.92794150295865
6.98793200050052,10.41711854737937,13.69802315324925,16.92362128521384,20.12180617445382,23.30424698893965,26.47676366453913,29.64260454031581,32.80373238519611,35.96140580470903,39.11647019027154,42.26951497778116,45.42096397225621,48.57112985163178,51.72024843038788,54.86850095750078,58.01602906410054,61.16294504481405,64.30933909067049,67.45528447980281
8.182561452571243,11.70490715457039,15.03966470761652,18.30125595954199,21.52541773339994,24.72756554783503,27.91557619942136,31.09393321407931,34.26539008610158,37.4317367682015,40.59418965342118,43.75360543111936,46.91060549008928,50.06565183473457,53.21909528973774,56.37120715313799,59.52220058739993,62.6722454406628,65.82147874301583,68.97001228502795
9.355812111042747,12.96653017277435,16.35470963935046,19.65315210182119,22.90455064790372,26.12775013722551,29.33256257858482,32.52466128857884,35.70757695306141,38.88363095546306,42.05441641282683,45.22106501592391,48.38440386055036,51.54505204258839,54.70348250768682,57.86006297284511,61.01508377230609,64.16877727296705,67.32133170374895,70.47290119380887
10.512835408094,14.20739245884246,17.6479748701659,20.98346306894477,24.26276804239701,27.50786836490425,30.73038073164665,33.9371083026413,37.13233172486014,40.3188925092264,43.4987571413475,46.67333292495167,49.84365518881611,53.01050348165528,56.1744764965461,59.33604196347925,62.49557080117744,65.65336105939396,68.80965505877053,71.96465189011592
11.65703219251637,15.43128921026838,18.92299919854615,22.29534801913077,25.60285595381065,28.87037334704266,32.1111962396826,35.33319418271646,38.54136485167826,41.73905286712875,44.92858967668096,48.11165455497515,51.2894900802831,54.46303674290039,57.63302026247473,60.80001005484647,63.96445945816748,67.126734067749,70.28713211016654,73.44589936232768
12.79078171197212,16.64100288151219,20.18247076494917,23.59127481798296,26.92704077881802,30.2172627093614,33.47680081950147,36.71452912724471,39.93612781086767,43.14542501760315,46.34510606532128,49.53711607454691,52.72290170973329,55.90356302416308,59.07995246219344,62.25274146653904,65.42246650926627,68.58956165048994,71.75438204080365,74.91722119388516
13.9158226105049,17.83864319920533,21.42848697211536,24.87321392387515,28.2371343599681,31.55018838183185,34.82869653768571,38.08247908732766,41.31786469024454,44.53914463340949,47.7493457344426,50.9506714535445,54.14476805625475,57.33289258142087,60.5160228380232,63.69493171585874,66.87023874008777,70.04244667034425,73.21196801075423,76.37914455613884
